StopCount,StopCountDrugs,LSOA21CD,Borough,PopulationLSOA,EthnicMinority,IncomeDomainScore,CrimeSum,DrugCrimeSum,MeanHousePrice,PoliceDept
33.0,25.0,E01001964,Haringey,1625,30.09,0.077,142.0,5.0,786495.0,London
,,E01001965,Haringey,1637,21.5,0.083,58.0,1.0,944029.0,London
11.0,8.0,E01001966,Haringey,1409,18.95,0.047,335.0,9.0,1519351.0,London
3.0,1.0,E01001967,Haringey,1501,19.72,0.051,88.0,,1325694.0,London
7.0,2.0,E01001968,Haringey,1648,22.09,0.059,83.0,1.0,1010241.0,London
26.0,14.0,E01001969,Haringey,1966,35.25,0.169,192.0,5.0,519087.0,London
88.0,46.0,E01001970,Haringey,1905,51.86,0.197,249.0,11.0,480584.0,London
28.0,13.0,E01001971,Haringey,1907,53.28,0.249,292.0,35.0,435959.0,London
25.0,9.0,E01001972,Haringey,1715,43.97,0.17,206.0,5.0,658131.0,London
12.0,7.0,E01001973,Haringey,2549,37.7,0.114,270.0,13.0,658551.0,London
3.0,1.0,E01001974,Haringey,2217,28.78,0.093,143.0,2.0,623565.0,London
9.0,6.0,E01001975,Haringey,1824,37.77,0.114,232.0,2.0,417460.0,London
25.0,12.0,E01001976,Haringey,1868,60.44,0.209,204.0,8.0,443513.0,London
6.0,1.0,E01001977,Haringey,1518,55.93,0.256,113.0,1.0,487560.0,London
34.0,16.0,E01001978,Haringey,1927,61.08,0.243,198.0,2.0,437017.0,London
68.0,40.0,E01001979,Haringey,2291,64.08,0.245,517.0,22.0,482787.0,London
18.0,3.0,E01001980,Haringey,1814,52.37,0.187,201.0,10.0,505895.0,London
5.0,2.0,E01001981,Haringey,1799,47.08,0.173,203.0,5.0,577346.0,London
4.0,0.0,E01001982,Haringey,1800,50.83,0.184,148.0,6.0,585978.0,London
,,E01001983,Haringey,1661,47.92,0.17,120.0,3.0,576936.0,London
2.0,2.0,E01001984,Haringey,1742,30.42,0.123,144.0,,727625.0,London
,,E01001985,Haringey,1620,19.01,0.05,89.0,1.0,1260589.0,London
6.0,2.0,E01001986,Haringey,1564,22.89,0.083,130.0,2.0,1060745.0,London
2.0,0.0,E01001987,Haringey,1704,20.31,0.042,97.0,1.0,1446547.0,London
2.0,1.0,E01001988,Haringey,1667,22.8,0.078,186.0,2.0,736411.0,London
6.0,3.0,E01001989,Haringey,1719,22.75,0.088,147.0,4.0,1287288.0,London
30.0,7.0,E01001990,Haringey,1949,22.78,0.066,363.0,4.0,697226.0,London
1.0,0.0,E01001991,Haringey,1663,27.3,0.069,96.0,2.0,729010.0,London
8.0,6.0,E01002305,Havering,1714,24.5,0.101,106.0,5.0,397515.0,London
8.0,7.0,E01002216,Harrow,1727,80.54,0.088,44.0,1.0,534700.0,London
8.0,5.0,E01002110,Harrow,1664,66.17,0.07,74.0,,704733.0,London
,,E01001992,Haringey,1753,18.37,0.038,59.0,2.0,1395119.0,London
7.0,2.0,E01001993,Haringey,1670,17.37,0.029,81.0,2.0,1754160.0,London
9.0,8.0,E01001994,Haringey,1809,32.5,0.073,138.0,2.0,1186932.0,London
2.0,2.0,E01001995,Haringey,2683,44.13,0.2,170.0,1.0,652552.0,London
1.0,0.0,E01001996,Haringey,1494,20.41,0.058,85.0,2.0,863341.0,London
12.0,5.0,E01001997,Haringey,1781,21.84,0.055,235.0,3.0,960309.0,London
30.0,25.0,E01001998,Haringey,1936,33.32,0.102,159.0,5.0,600810.0,London
96.0,50.0,E01001999,Haringey,2439,34.77,0.146,377.0,11.0,772381.0,London
12.0,5.0,E01002000,Haringey,1763,30.35,0.127,208.0,7.0,735594.0,London
1.0,1.0,E01002001,Haringey,1600,30.06,0.119,178.0,5.0,692737.0,London
188.0,131.0,E01002002,Haringey,1691,31.52,0.183,748.0,61.0,645450.0,London
261.0,118.0,E01002003,Haringey,2555,42.74,0.204,562.0,16.0,409648.0,London
5.0,5.0,E01002004,Haringey,1811,33.41,0.12,147.0,7.0,773923.0,London
1.0,1.0,E01002005,Haringey,1458,21.4,0.062,154.0,1.0,803254.0,London
5.0,4.0,E01002006,Haringey,1534,24.45,0.083,82.0,1.0,795272.0,London
2.0,0.0,E01002007,Haringey,1435,18.82,0.052,105.0,1.0,1307414.0,London
1.0,0.0,E01002008,Haringey,1340,21.57,0.049,130.0,,2546854.0,London
21.0,7.0,E01002009,Haringey,1414,18.18,0.038,199.0,,1763494.0,London
4.0,1.0,E01002010,Haringey,1598,29.04,0.126,150.0,2.0,1409836.0,London
10.0,4.0,E01002011,Haringey,1750,32.46,0.118,187.0,3.0,997732.0,London
3.0,1.0,E01002013,Haringey,1360,22.35,0.075,103.0,1.0,771923.0,London
2.0,1.0,E01002306,Havering,1838,25.3,0.222,253.0,7.0,388723.0,London
2.0,2.0,E01002307,Havering,1892,21.25,0.14,87.0,1.0,401493.0,London
,,E01002308,Havering,1851,23.34,0.164,124.0,4.0,388030.0,London
13.0,2.0,E01002309,Havering,1783,35.67,0.161,97.0,1.0,368186.0,London
41.0,22.0,E01002310,Havering,1877,25.79,0.248,405.0,15.0,322767.0,London
8.0,6.0,E01002311,Havering,1895,25.54,0.163,135.0,2.0,378408.0,London
12.0,8.0,E01002312,Havering,1695,19.12,0.158,138.0,4.0,417298.0,London
57.0,36.0,E01002313,Havering,2261,28.66,0.147,208.0,5.0,333399.0,London
45.0,29.0,E01002314,Havering,1851,29.5,0.284,208.0,12.0,349369.0,London
4.0,3.0,E01002315,Havering,1726,28.51,0.133,105.0,6.0,348851.0,London
32.0,22.0,E01002316,Havering,2076,35.6,0.3,361.0,15.0,274148.0,London
1.0,0.0,E01002317,Havering,1545,19.81,0.029,86.0,,647273.0,London
,,E01002318,Havering,1655,11.54,0.056,22.0,,503464.0,London
57.0,35.0,E01002319,Havering,1858,32.35,0.125,340.0,12.0,315580.0,London
5.0,1.0,E01002320,Havering,1499,16.68,0.05,108.0,5.0,489295.0,London
36.0,24.0,E01002321,Havering,1798,19.19,0.046,153.0,8.0,493840.0,London
17.0,13.0,E01002322,Havering,1933,24.0,0.048,83.0,4.0,414775.0,London
1.0,0.0,E01002323,Havering,1722,26.77,0.042,105.0,4.0,450081.0,London
3.0,2.0,E01002324,Havering,1538,16.19,0.125,96.0,3.0,450775.0,London
35.0,27.0,E01002325,Havering,2141,20.08,0.184,176.0,9.0,405931.0,London
20.0,13.0,E01002326,Havering,1696,25.59,0.129,205.0,6.0,427535.0,London
22.0,16.0,E01002327,Havering,1558,24.65,0.08,52.0,,415656.0,London
20.0,2.0,E01002328,Havering,1796,28.51,0.059,85.0,3.0,422033.0,London
5.0,2.0,E01002329,Havering,1736,33.93,0.09,102.0,3.0,427206.0,London
7.0,5.0,E01002330,Havering,1844,32.7,0.121,172.0,1.0,386022.0,London
34.0,22.0,E01002331,Havering,1664,29.57,0.085,103.0,8.0,422857.0,London
5.0,3.0,E01002332,Havering,1753,21.05,0.105,108.0,3.0,417902.0,London
6.0,1.0,E01002333,Havering,1327,15.6,0.045,55.0,4.0,546218.0,London
32.0,22.0,E01002334,Havering,1729,22.21,0.076,94.0,5.0,565502.0,London
1.0,1.0,E01002335,Havering,1479,19.74,0.121,92.0,4.0,421586.0,London
2.0,1.0,E01002336,Havering,1632,24.69,0.083,62.0,3.0,448649.0,London
1.0,1.0,E01002337,Havering,1323,22.0,0.081,91.0,2.0,1035647.0,London
12.0,7.0,E01002338,Havering,1409,34.28,0.065,102.0,6.0,445199.0,London
3.0,0.0,E01002339,Havering,1649,20.32,0.035,69.0,2.0,591837.0,London
14.0,5.0,E01002340,Havering,1479,29.34,0.055,45.0,,487798.0,London
9.0,7.0,E01002341,Havering,1479,18.86,0.055,63.0,1.0,470865.0,London
7.0,5.0,E01002342,Havering,1727,38.68,0.135,153.0,3.0,358201.0,London
1.0,0.0,E01002343,Havering,1754,21.32,0.073,71.0,2.0,496884.0,London
88.0,55.0,E01002344,Havering,1970,31.07,0.125,296.0,16.0,445091.0,London
49.0,34.0,E01002345,Havering,1956,37.78,0.213,346.0,16.0,291854.0,London
6.0,6.0,E01002346,Havering,1552,34.34,0.17,123.0,9.0,401687.0,London
1.0,0.0,E01002347,Havering,1507,36.96,0.073,60.0,1.0,407078.0,London
2.0,2.0,E01002348,Havering,1557,13.87,0.056,73.0,2.0,505226.0,London
2.0,1.0,E01002349,Havering,1545,15.34,0.096,63.0,3.0,429223.0,London
56.0,28.0,E01002350,Havering,1726,33.55,0.165,388.0,15.0,348102.0,London
4.0,3.0,E01002351,Havering,1764,23.81,0.072,96.0,3.0,414077.0,London
19.0,14.0,E01002352,Havering,1983,29.6,0.128,196.0,1.0,382021.0,London
16.0,6.0,E01002014,Haringey,1735,33.54,0.157,346.0,11.0,666184.0,London
26.0,19.0,E01002065,Haringey,1597,28.99,0.14,265.0,13.0,677363.0,London
473.0,297.0,E01002353,Havering,2047,34.0,0.078,600.0,59.0,557676.0,London
3.0,1.0,E01002354,Havering,1389,17.42,0.036,75.0,4.0,600006.0,London
13.0,10.0,E01002217,Harrow,2206,77.88,0.249,144.0,4.0,440382.0,London
25.0,18.0,E01002111,Harrow,2202,69.35,0.104,162.0,8.0,632265.0,London
11.0,6.0,E01002015,Haringey,1422,39.73,0.196,166.0,2.0,948750.0,London
1.0,0.0,E01002016,Haringey,1913,36.7,0.163,115.0,3.0,709154.0,London
5.0,3.0,E01002017,Haringey,1569,26.77,0.134,137.0,1.0,811303.0,London
31.0,15.0,E01002018,Haringey,1375,31.64,0.189,106.0,2.0,696175.0,London
32.0,15.0,E01002019,Haringey,1371,17.87,0.037,95.0,1.0,1422732.0,London
2.0,0.0,E01002020,Haringey,1544,26.68,0.097,120.0,3.0,735655.0,London
18.0,7.0,E01002021,Haringey,1428,21.22,0.068,98.0,,1266007.0,London
29.0,13.0,E01002022,Haringey,2167,21.14,0.063,497.0,11.0,813099.0,London
1.0,1.0,E01002023,Haringey,1368,21.71,0.067,90.0,2.0,1199957.0,London
3.0,2.0,E01002024,Haringey,1268,23.42,0.108,128.0,1.0,983046.0,London
6.0,3.0,E01002112,Harrow,1995,58.2,0.068,164.0,2.0,986220.0,London
8.0,6.0,E01002025,Haringey,1474,19.81,0.026,59.0,,1408675.0,London
87.0,35.0,E01002066,Haringey,2610,73.14,0.331,624.0,22.0,335129.0,London
10.0,5.0,E01002113,Harrow,1557,56.71,0.126,164.0,4.0,971105.0,London
163.0,119.0,E01002026,Haringey,1783,62.65,0.293,1210.0,39.0,376975.0,London
8.0,6.0,E01002218,Harrow,1817,70.61,0.104,180.0,2.0,376965.0,London
36.0,22.0,E01002067,Haringey,1743,51.18,0.284,307.0,12.0,503901.0,London
4.0,2.0,E01002114,Harrow,2229,54.69,0.162,97.0,1.0,543439.0,London
6.0,4.0,E01002027,Haringey,1431,47.73,0.197,142.0,5.0,616489.0,London
15.0,9.0,E01002219,Harrow,1930,74.72,0.148,411.0,10.0,442478.0,London
86.0,40.0,E01002068,Haringey,2246,51.2,0.185,562.0,18.0,473877.0,London
4.0,1.0,E01002115,Harrow,1464,60.72,0.086,46.0,,768560.0,London
51.0,33.0,E01002028,Haringey,1659,41.47,0.146,197.0,8.0,619253.0,London
1.0,0.0,E01002220,Harrow,1646,71.51,0.125,113.0,2.0,461167.0,London
168.0,81.0,E01002069,Haringey,2045,52.71,0.222,698.0,27.0,456675.0,London
8.0,8.0,E01002116,Harrow,1594,50.44,0.053,72.0,1.0,616442.0,London
117.0,76.0,E01002029,Haringey,2110,55.59,0.205,705.0,38.0,391667.0,London
18.0,13.0,E01002221,Harrow,1629,67.96,0.124,149.0,4.0,453209.0,London
20.0,11.0,E01002070,Haringey,2549,42.92,0.143,261.0,3.0,554028.0,London
12.0,7.0,E01002118,Harrow,1881,49.87,0.109,297.0,10.0,470370.0,London
30.0,19.0,E01002030,Haringey,1564,41.3,0.125,208.0,19.0,603576.0,London
,,E01002222,Harrow,1604,72.94,0.105,87.0,1.0,498662.0,London
24.0,15.0,E01002071,Haringey,1783,67.13,0.347,328.0,14.0,,London
77.0,60.0,E01002119,Harrow,2509,61.46,0.151,272.0,9.0,406308.0,London
212.0,113.0,E01002031,Haringey,1866,44.21,0.185,860.0,26.0,538637.0,London
,,E01002223,Harrow,1797,71.29,0.11,80.0,1.0,461609.0,London
198.0,112.0,E01002072,Haringey,1878,60.7,0.21,671.0,22.0,538071.0,London
8.0,4.0,E01002120,Harrow,1363,62.14,0.216,154.0,6.0,493333.0,London
17.0,10.0,E01002032,Haringey,1842,46.8,0.213,263.0,10.0,476741.0,London
2.0,1.0,E01002224,Harrow,1624,66.81,0.158,75.0,4.0,442933.0,London
24.0,18.0,E01002073,Haringey,1645,57.14,0.244,289.0,9.0,467432.0,London
15.0,13.0,E01002121,Harrow,1825,64.88,0.077,114.0,8.0,557188.0,London
1.0,1.0,E01002033,Haringey,1805,48.42,0.221,263.0,12.0,453174.0,London
11.0,8.0,E01002225,Harrow,1754,41.62,0.045,72.0,4.0,1244425.0,London
15.0,12.0,E01002074,Haringey,2244,63.15,0.269,322.0,13.0,386410.0,London
2.0,1.0,E01002122,Harrow,1863,58.67,0.082,89.0,1.0,526035.0,London
190.0,138.0,E01002034,Haringey,2488,65.07,0.296,1010.0,43.0,288429.0,London
18.0,14.0,E01002226,Harrow,2621,56.77,0.097,309.0,8.0,617211.0,London
26.0,11.0,E01002075,Haringey,1972,59.23,0.202,266.0,12.0,422234.0,London
27.0,23.0,E01002123,Harrow,1719,56.37,0.098,211.0,3.0,,London
19.0,14.0,E01002036,Haringey,1859,65.73,0.31,440.0,25.0,397758.0,London
52.0,40.0,E01002227,Harrow,2279,67.05,0.258,174.0,7.0,560031.0,London
7.0,4.0,E01002076,Haringey,1858,58.07,0.22,250.0,10.0,490239.0,London
4.0,1.0,E01002124,Harrow,1790,66.15,0.08,134.0,1.0,,London
84.0,58.0,E01002037,Haringey,1717,67.44,0.289,475.0,16.0,,London
12.0,11.0,E01002228,Harrow,2250,61.29,0.097,150.0,2.0,1060774.0,London
133.0,77.0,E01002077,Haringey,2267,55.8,0.242,718.0,26.0,466643.0,London
7.0,3.0,E01002125,Harrow,1969,59.98,0.087,176.0,5.0,573339.0,London
121.0,88.0,E01002038,Haringey,1793,64.08,0.267,434.0,26.0,330285.0,London
4.0,4.0,E01002229,Harrow,1826,54.49,0.13,126.0,4.0,627567.0,London
54.0,28.0,E01002078,Haringey,2555,56.01,0.214,346.0,12.0,340533.0,London
8.0,5.0,E01002127,Harrow,1838,62.02,0.08,134.0,1.0,678936.0,London
27.0,23.0,E01002039,Haringey,1671,74.87,0.37,198.0,6.0,,London
2.0,1.0,E01002230,Harrow,1838,58.0,0.065,71.0,2.0,769902.0,London
11.0,5.0,E01002079,Haringey,1810,58.45,0.169,155.0,7.0,527148.0,London
25.0,18.0,E01002128,Harrow,2114,52.08,0.11,209.0,13.0,490913.0,London
50.0,34.0,E01002040,Haringey,2267,60.48,0.275,352.0,16.0,467354.0,London
6.0,1.0,E01002231,Harrow,2060,65.49,0.175,150.0,7.0,488414.0,London
30.0,22.0,E01002081,Haringey,1928,67.89,0.309,464.0,29.0,448250.0,London
5.0,2.0,E01002082,Haringey,1420,70.21,0.437,155.0,7.0,,London
,,E01002083,Haringey,1397,38.94,0.113,94.0,2.0,566956.0,London
11.0,10.0,E01002084,Haringey,1762,43.53,0.156,291.0,18.0,528083.0,London
68.0,45.0,E01002085,Haringey,2173,49.75,0.191,331.0,31.0,475213.0,London
40.0,23.0,E01002086,Haringey,1495,43.55,0.228,208.0,8.0,575279.0,London
10.0,5.0,E01002087,Haringey,1913,39.99,0.233,163.0,3.0,559854.0,London
3.0,2.0,E01002088,Haringey,1799,44.69,0.115,122.0,3.0,567380.0,London
1.0,0.0,E01002089,Haringey,1341,76.36,0.347,97.0,4.0,,London
205.0,125.0,E01002090,Haringey,1735,53.43,0.242,174.0,10.0,454962.0,London
57.0,36.0,E01002091,Haringey,1843,55.4,0.274,200.0,15.0,505900.0,London
46.0,32.0,E01002092,Haringey,1597,66.75,0.26,193.0,11.0,314063.0,London
10.0,6.0,E01002093,Haringey,1842,61.02,0.284,363.0,16.0,454046.0,London
9.0,6.0,E01002094,Haringey,1444,60.32,0.263,162.0,5.0,455565.0,London
33.0,17.0,E01002095,Haringey,1583,59.51,0.302,415.0,13.0,436501.0,London
54.0,30.0,E01002096,Haringey,1693,55.46,0.258,142.0,6.0,451944.0,London
172.0,100.0,E01002097,Haringey,1597,57.23,0.277,228.0,14.0,441935.0,London
13.0,8.0,E01002098,Haringey,1530,33.73,0.146,367.0,16.0,511343.0,London
117.0,77.0,E01002099,Haringey,2021,53.64,0.281,216.0,10.0,405625.0,London
84.0,45.0,E01002100,Haringey,1783,53.62,0.19,256.0,11.0,503361.0,London
1.0,1.0,E01002101,Haringey,1978,30.64,0.111,92.0,3.0,500005.0,London
20.0,14.0,E01002102,Haringey,1927,44.16,0.166,183.0,8.0,489095.0,London
65.0,41.0,E01002103,Haringey,1845,40.76,0.131,230.0,18.0,525544.0,London
18.0,10.0,E01002104,Haringey,1454,43.47,0.161,156.0,6.0,604749.0,London
91.0,61.0,E01002105,Haringey,2077,39.0,0.144,359.0,27.0,515878.0,London
73.0,48.0,E01032575,Haringey,2136,70.08,0.253,360.0,48.0,320479.0,London
4.0,3.0,E01033086,Haringey,1194,53.1,0.291,142.0,5.0,474590.0,London
41.0,13.0,E01033943,Haringey,2512,47.17,,19.0,2.0,,London
402.0,189.0,E01033944,Haringey,2533,64.23,,18.0,,,London
4.0,3.0,E01033945,Haringey,1370,38.98,,5.0,,,London
12.0,7.0,E01033946,Haringey,1360,33.68,,3.0,,,London
2.0,2.0,E01002106,Harrow,2027,61.62,0.067,105.0,6.0,608990.0,London
2.0,2.0,E01002107,Harrow,1818,70.52,0.051,68.0,5.0,636432.0,London
,,E01002108,Harrow,1838,70.51,0.075,60.0,,661387.0,London
4.0,4.0,E01002109,Harrow,1877,58.92,0.066,62.0,1.0,769007.0,London
5.0,3.0,E01002232,Harrow,2153,66.33,0.154,188.0,8.0,461432.0,London
50.0,29.0,E01002233,Harrow,2425,66.14,0.19,289.0,8.0,420452.0,London
16.0,4.0,E01002234,Harrow,1959,68.25,0.136,121.0,5.0,462772.0,London
11.0,8.0,E01002235,Harrow,1882,67.91,0.214,155.0,6.0,487200.0,London
14.0,12.0,E01002236,Harrow,2326,69.99,0.127,384.0,8.0,430893.0,London
4.0,4.0,E01002237,Harrow,2114,44.94,0.134,88.0,4.0,400892.0,London
11.0,7.0,E01002238,Harrow,1885,55.23,0.095,128.0,12.0,479115.0,London
11.0,8.0,E01002239,Harrow,1935,66.05,0.07,71.0,3.0,567420.0,London
17.0,14.0,E01002240,Harrow,1957,62.65,0.149,196.0,1.0,459186.0,London
26.0,24.0,E01002241,Harrow,1903,72.1,0.174,139.0,8.0,535257.0,London
1.0,1.0,E01002242,Harrow,1864,74.84,0.078,63.0,,622403.0,London
13.0,13.0,E01032576,Harrow,1681,72.34,0.069,56.0,,544865.0,London
5.0,2.0,E01034589,Harrow,1998,66.87,,5.0,,,London
5.0,3.0,E01034590,Harrow,1354,77.4,,1.0,,,London
26.0,22.0,E01034591,Harrow,1806,61.24,,9.0,1.0,,London
42.0,30.0,E01034592,Harrow,1248,70.99,,9.0,1.0,,London
3.0,3.0,E01034593,Harrow,1488,62.3,,4.0,,,London
32.0,17.0,E01002041,Haringey,1868,57.6,0.262,358.0,12.0,477669.0,London
,,E01034594,Harrow,1556,79.37,,1.0,,,London
160.0,104.0,E01002129,Harrow,2731,61.63,0.12,1510.0,57.0,441263.0,London
15.0,11.0,E01002042,Haringey,1567,37.2,0.118,208.0,4.0,596750.0,London
18.0,11.0,E01034595,Harrow,1405,66.98,,3.0,,,London
70.0,52.0,E01002130,Harrow,2908,59.97,0.196,836.0,29.0,382089.0,London
34.0,16.0,E01002043,Haringey,1812,40.18,0.154,304.0,7.0,550947.0,London
39.0,28.0,E01034596,Harrow,1281,75.64,,6.0,1.0,,London
23.0,13.0,E01002131,Harrow,1709,58.05,0.192,184.0,7.0,411840.0,London
3.0,2.0,E01002044,Haringey,1779,42.78,0.13,239.0,5.0,665089.0,London
10.0,10.0,E01034597,Harrow,1434,72.45,,4.0,,,London
76.0,49.0,E01002132,Harrow,2037,56.65,0.063,154.0,7.0,543608.0,London
28.0,14.0,E01002045,Haringey,2130,54.98,0.192,268.0,11.0,486442.0,London
35.0,26.0,E01034598,Harrow,1272,69.73,,3.0,,,London
17.0,9.0,E01002133,Harrow,2036,69.4,0.234,250.0,12.0,,London
62.0,48.0,E01002046,Haringey,1618,59.09,0.203,291.0,11.0,,London
23.0,12.0,E01034599,Harrow,1672,67.94,,7.0,,,London
15.0,14.0,E01002134,Harrow,1489,59.84,0.066,101.0,3.0,796922.0,London
5.0,3.0,E01002047,Haringey,1654,32.04,0.109,170.0,3.0,636684.0,London
70.0,59.0,E01002048,Haringey,1905,45.93,0.171,279.0,16.0,644130.0,London
72.0,31.0,E01002049,Haringey,1901,55.08,0.218,241.0,15.0,498724.0,London
,,E01002050,Haringey,1989,33.63,0.104,125.0,6.0,841800.0,London
39.0,22.0,E01002051,Haringey,1871,52.65,0.201,323.0,13.0,706000.0,London
14.0,6.0,E01002052,Haringey,2203,33.77,0.132,131.0,5.0,834583.0,London
39.0,28.0,E01002053,Haringey,2028,58.33,0.246,230.0,14.0,664583.0,London
5.0,2.0,E01002054,Haringey,1692,60.82,0.266,258.0,10.0,363295.0,London
14.0,7.0,E01002055,Haringey,2099,28.3,0.098,169.0,6.0,,London
90.0,30.0,E01002056,Haringey,2921,40.47,0.195,418.0,14.0,454904.0,London
10.0,10.0,E01002057,Haringey,1796,44.88,0.167,144.0,,628642.0,London
43.0,22.0,E01002058,Haringey,1577,42.11,0.151,425.0,8.0,592508.0,London
4.0,4.0,E01002059,Haringey,1563,32.05,0.152,124.0,6.0,598762.0,London
6.0,6.0,E01002060,Haringey,1705,21.23,0.083,88.0,4.0,932136.0,London
,,E01002061,Haringey,1546,21.41,0.08,100.0,4.0,717476.0,London
10.0,8.0,E01002062,Haringey,1739,27.43,0.088,152.0,7.0,671634.0,London
24.0,19.0,E01002063,Haringey,1505,28.64,0.124,175.0,2.0,798147.0,London
27.0,20.0,E01002064,Haringey,1476,42.01,0.214,157.0,4.0,680035.0,London
118.0,62.0,E01002135,Harrow,2015,63.47,0.109,190.0,4.0,355982.0,London
9.0,5.0,E01002136,Harrow,2033,56.27,0.095,154.0,3.0,601033.0,London
30.0,20.0,E01002137,Harrow,1749,31.45,0.02,105.0,3.0,621634.0,London
7.0,4.0,E01002138,Harrow,1610,75.4,0.13,75.0,1.0,454752.0,London
,,E01002139,Harrow,1502,56.99,0.225,81.0,1.0,457167.0,London
1.0,0.0,E01002140,Harrow,1796,56.24,0.135,97.0,1.0,504096.0,London
2.0,2.0,E01002141,Harrow,1791,58.29,0.115,124.0,1.0,609364.0,London
15.0,9.0,E01002142,Harrow,1859,56.64,0.107,216.0,3.0,737530.0,London
7.0,4.0,E01002143,Harrow,1633,61.18,0.139,82.0,1.0,483719.0,London
12.0,10.0,E01002144,Harrow,1620,55.74,0.078,109.0,3.0,794019.0,London
1.0,1.0,E01002145,Harrow,1687,53.88,0.11,76.0,7.0,586476.0,London
3.0,1.0,E01002146,Harrow,1462,61.56,0.038,51.0,2.0,778345.0,London
,,E01002147,Harrow,1358,62.67,0.051,65.0,,920082.0,London
8.0,2.0,E01002148,Harrow,1464,62.77,0.099,101.0,2.0,818075.0,London
,,E01002149,Harrow,1320,56.74,0.033,36.0,1.0,828590.0,London
2.0,2.0,E01002150,Harrow,2404,58.69,0.081,191.0,5.0,501421.0,London
19.0,12.0,E01002151,Harrow,1564,58.38,0.239,129.0,3.0,429736.0,London
14.0,9.0,E01002152,Harrow,1617,49.97,0.044,42.0,1.0,655405.0,London
1.0,0.0,E01002153,Harrow,1880,58.35,0.047,52.0,,571753.0,London
3.0,3.0,E01002155,Harrow,1723,59.55,0.039,53.0,2.0,697866.0,London
12.0,9.0,E01002156,Harrow,1565,68.75,0.056,36.0,1.0,753694.0,London
47.0,32.0,E01002157,Harrow,1694,68.54,0.098,186.0,7.0,586953.0,London
,,E01002158,Harrow,1407,61.05,0.038,29.0,1.0,711576.0,London
9.0,8.0,E01002159,Harrow,1928,63.8,0.11,110.0,3.0,500171.0,London
19.0,16.0,E01002160,Harrow,2474,59.82,0.117,256.0,23.0,501053.0,London
60.0,32.0,E01002161,Harrow,2058,70.17,0.14,125.0,4.0,413158.0,London
1.0,0.0,E01002162,Harrow,1927,64.3,0.14,156.0,3.0,489026.0,London
7.0,6.0,E01034600,Harrow,1969,70.09,,3.0,,,London
17.0,11.0,E01002243,Havering,1968,33.49,0.191,286.0,13.0,361858.0,London
8.0,4.0,E01002244,Havering,1809,31.9,0.11,133.0,9.0,377086.0,London
22.0,16.0,E01002245,Havering,1647,31.82,0.115,157.0,3.0,382761.0,London
9.0,6.0,E01002246,Havering,1839,36.98,0.08,144.0,3.0,392187.0,London
32.0,23.0,E01002247,Havering,2485,40.2,0.149,186.0,8.0,355546.0,London
23.0,14.0,E01002248,Havering,1753,38.39,0.16,336.0,10.0,447357.0,London
21.0,12.0,E01002250,Havering,1837,45.13,0.121,174.0,12.0,362411.0,London
2.0,1.0,E01002251,Havering,1595,36.87,0.175,98.0,2.0,374139.0,London
10.0,4.0,E01002252,Havering,1589,10.38,0.053,57.0,3.0,476492.0,London
1.0,0.0,E01002253,Havering,1581,10.94,0.021,49.0,1.0,590752.0,London
2.0,0.0,E01034605,Hillingdon,1636,52.38,,7.0,2.0,,London
7.0,3.0,E01034606,Hillingdon,2612,54.1,,5.0,,,London
77.0,49.0,E01034607,Hillingdon,2301,54.37,,14.0,1.0,,London
104.0,79.0,E01034608,Hillingdon,2406,51.04,,24.0,1.0,,London
33.0,24.0,E01034609,Hillingdon,1976,52.83,,10.0,,,London
62.0,37.0,E01034610,Hillingdon,1767,64.29,,5.0,,,London
9.0,8.0,E01034611,Hillingdon,1280,68.75,,11.0,1.0,,London
80.0,47.0,E01034612,Hillingdon,2078,76.8,,11.0,,,London
28.0,21.0,E01034613,Hillingdon,1006,63.92,,8.0,1.0,,London
1.0,0.0,E01034614,Hillingdon,2005,59.6,,5.0,,,London
10.0,8.0,E01034615,Hillingdon,2164,57.35,,6.0,,,London
111.0,87.0,E01034616,Hillingdon,1497,73.35,,10.0,1.0,,London
78.0,63.0,E01034617,Hillingdon,2328,81.62,,6.0,,,London
9.0,6.0,E01002555,Hounslow,2068,60.74,0.082,183.0,7.0,400798.0,London
2.0,2.0,E01002556,Hounslow,1853,48.68,0.114,164.0,4.0,421230.0,London
15.0,4.0,E01002557,Hounslow,2075,46.07,0.144,185.0,3.0,373930.0,London
13.0,2.0,E01002558,Hounslow,2198,45.13,0.149,256.0,10.0,328518.0,London
31.0,18.0,E01002559,Hounslow,2576,45.61,0.143,263.0,5.0,343140.0,London
57.0,40.0,E01002560,Hounslow,2012,46.77,0.158,244.0,17.0,446428.0,London
2.0,1.0,E01002561,Hounslow,1715,50.15,0.246,98.0,9.0,244232.0,London
8.0,7.0,E01002562,Hounslow,1483,37.69,0.191,201.0,3.0,652429.0,London
9.0,8.0,E01002563,Hounslow,1915,34.05,0.081,149.0,6.0,620555.0,London
10.0,4.0,E01002564,Hounslow,1895,41.37,0.24,233.0,8.0,557653.0,London
21.0,19.0,E01002565,Hounslow,2505,36.57,0.084,226.0,2.0,515346.0,London
1.0,1.0,E01002567,Hounslow,1826,22.95,0.118,152.0,2.0,558971.0,London
8.0,7.0,E01002569,Hounslow,2122,24.79,0.052,208.0,5.0,967098.0,London
11.0,4.0,E01002570,Hounslow,1620,27.78,0.07,304.0,2.0,1104338.0,London
